RULES: ('WEEK_49',) => ('DENGUE_HIGH',) : 0.7222
RULES: ('POV_POOR', 'TEMPS_WARM', 'TDIST_NEAR') => ('DENGUE_LOW',) : 0.8889
RULES: ('POLS_UNSTABLE', 'TEMPS_COLD', 'TEMPN_COLD') => ('EVI_DENSEST',) : 1.0
RULES: ('TEMPN_NORMAL', 'NDVI_LESS GREEN', 'EVI_DENSER') => ('DENGUE_HIGH',) : 0.8
RULES: ('TEMPS_WARM', 'RAINFALL_VERY LARGE', 'POLS_VERY STABLE') => ('DENGUE_LOW',) : 0.7857
RULES: ('TEMPS_NORMAL', 'EVI_DENSER', 'TEMPN_COLD') => ('DENGUE_HIGH',) : 0.8889
RULES: ('ALT_LOW', 'NDVI_GREEN', 'SOI_LOW') => ('DENGUE_HIGH',) : 0.7222
RULES: ('POV_MILDLY POOR', 'TEMPN_HOT', 'POLS_VERY STABLE') => ('TDIST_FAR',) : 0.7273
RULES: ('TEMPS_COLD', 'TWIND_MODERATELY WEAK', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.8462
RULES: ('TDIST_MIDDLING FAR', 'SOI_LA NINA', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.7778
RULES: ('POPD_LESS DENSE', 'TEMPS_WARM', 'SOI_EL NINO') => ('DENGUE_LOW',) : 0.7143
RULES: ('POLS_STABLE', 'SOI_LA NINA', 'EVI_DENSE') => ('DENGUE_LOW',) : 0.7273
RULES: ('POV_MILDLY POOR', 'RAINFALL_MEDIUM', 'ALT_LOW') => ('DENGUE_LOW',) : 0.75
RULES: ('TEMPN_NORMAL', 'POV_MILDLY POOR', 'ALT_NORMAL') => ('DENGUE_HIGH',) : 0.7692
RULES: ('POV_NORMAL', 'POPD_LOWLY DENSE', 'EVI_DENSE') => ('DENGUE_HIGH',) : 0.7143
RULES: ('TEMPS_WARM', 'TEMPN_COLD', 'POV_MILDLY NORMAL') => ('DENGUE_LOW',) : 0.8
RULES: ('RAINFALL_MEDIUM', 'ALT_HIGH', 'POV_MILDLY NORMAL') => ('DENGUE_LOW',) : 0.7273
RULES: ('EVI_DENSEST', 'POLS_UNSTABLE', 'RAINFALL_SMALL') => ('DENGUE_LOW',) : 0.7059
RULES: ('TEMPN_HOT', 'TWIND_MODERATELY STRONG', 'POV_MILDLY NORMAL') => ('DENGUE_LOW',) : 0.7273
RULES: ('NDVI_GREEN', 'TWIND_STRONG', 'RAINFALL_SMALL') => ('DENGUE_HIGH',) : 0.7143
RULES: ('RAINFALL_MEDIUM', 'TEMPS_HOT', 'ALT_NORMAL') => ('POV_POOR',) : 0.7333
RULES: ('SSTA_COLD', 'POLS_VERY UNSTABLE', 'EVI_DENSER') => ('DENGUE_HIGH',) : 0.7917
RULES: ('SSTA_NORMAL', 'POLS_VERY UNSTABLE', 'TWIND_WEAK') => ('DENGUE_HIGH',) : 0.8182
RULES: ('POV_MILDLY POOR', 'DENGUE_LOW', 'SSTA_WARM') => ('ALT_LOW',) : 0.7273
RULES: ('TEMPN_HOT', 'TEMPS_COLD', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.7931
RULES: ('POLS_STABLE', 'POV_NORMAL', 'SOI_LA NINA') => ('DENGUE_LOW',) : 0.8
RULES: ('TEMPN_NORMAL', 'POV_NORMAL', 'TEMPS_NORMAL') => ('SSTA_HOT',) : 0.7273
RULES: ('POLS_VERY STABLE', 'EVI_DENSE', 'SSTA_HOT') => ('TEMPS_NORMAL',) : 0.7143
RULES: ('TEMPN_NORMAL', 'SOI_LA NINA', 'NDVI_GREENER') => ('DENGUE_HIGH',) : 0.7368
RULES: ('SSTA_NORMAL', 'TEMPN_NORMAL', 'RAINFALL_SMALL') => ('DENGUE_HIGH',) : 0.8
RULES: ('POLS_STABLE', 'TWIND_WEAK', 'SOI_LOW') => ('POPD_HIGHLY DENSE',) : 0.8
RULES: ('SSTA_NORMAL', 'POPD_LOWLY DENSE', 'ALT_LOW') => ('DENGUE_HIGH',) : 0.7619
RULES: ('EVI_DENSER', 'RAINFALL_LARGE', 'SOI_LA NINA') => ('DENGUE_LOW',) : 0.75
RULES: ('POPD_DENSE', 'NDVI_GREENER', 'TDIST_NEAR') => ('DENGUE_LOW',) : 0.8
RULES: ('POPD_LESS DENSE', 'POLS_UNSTABLE', 'POV_POOR') => ('DENGUE_LOW',) : 0.7333
RULES: ('TEMPN_HOT', 'RAINFALL_LARGE', 'TWIND_WEAK') => ('DENGUE_LOW',) : 0.7143
RULES: ('SOI_HIGH', 'NDVI_GREENEST', 'ALT_LOW') => ('DENGUE_HIGH',) : 0.8
RULES: ('TEMPS_WARM', 'TWIND_WEAK', 'TDIST_NEAR') => ('DENGUE_LOW',) : 0.7143
RULES: ('TEMPS_HOT', 'POV_MILDLY NORMAL', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.7333
RULES: ('SOI_LOW', 'EVI_LESS DENSE', 'POV_MILDLY NORMAL') => ('DENGUE_LOW',) : 0.75
RULES: ('TEMPS_HOT', 'TWIND_MODERATELY STRONG', 'SOI_LA NINA') => ('DENGUE_HIGH',) : 0.7273
RULES: ('POPD_LESS DENSE', 'TWIND_WEAK', 'SOI_EL NINO') => ('DENGUE_LOW',) : 0.7222
RULES: ('NDVI_LESS GREEN', 'ALT_HIGH', 'TEMPN_WARM') => ('DENGUE_HIGH',) : 0.7143
RULES: ('TDIST_DIRECT HIT', 'TWIND_STRONG', 'RAINFALL_VERY LARGE') => ('DENGUE_LOW',) : 0.7037
RULES: ('NDVI_LESS GREEN', 'RAINFALL_VERY LARGE', 'TWIND_MODERATELY WEAK') => ('DENGUE_HIGH',) : 0.7059
RULES: ('TDIST_MIDDLING FAR', 'ALT_NORMAL', 'NDVI_GREENEST') => ('DENGUE_LOW',) : 0.7273
RULES: ('POLS_VERY UNSTABLE', 'RAINFALL_VERY LARGE', 'SOI_EL NINO') => ('DENGUE_HIGH',) : 0.7333
RULES: ('TDIST_MIDDLING FAR', 'POLS_VERY STABLE', 'NDVI_GREENEST') => ('DENGUE_LOW',) : 0.8
RULES: ('TEMPS_COLD', 'POPD_LOWLY DENSE', 'EVI_DENSE') => ('DENGUE_HIGH',) : 0.8333
RULES: ('POLS_UNSTABLE', 'POV_POOR', 'RAINFALL_LARGE') => ('DENGUE_LOW',) : 0.8889
RULES: ('EVI_DENSEST', 'SOI_LOW', 'POV_MILDLY NORMAL') => ('DENGUE_LOW',) : 0.7143
RULES: ('POPD_DENSE', 'POLS_UNSTABLE', 'ALT_LOW') => ('TEMPN_COLD',) : 0.7273
RULES: ('POPD_DENSE', 'POLS_UNSTABLE', 'TEMPN_COLD') => ('ALT_LOW',) : 0.7273
RULES: ('TDIST_DIRECT HIT', 'TWIND_MODERATELY STRONG', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.7917
RULES: ('TWIND_MODERATELY WEAK', 'SOI_LA NINA', 'TEMPN_WARM') => ('DENGUE_LOW',) : 0.8571
RULES: ('TEMPN_NORMAL', 'SSTA_WARM', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.8182
RULES: ('SOI_LOW', 'TDIST_FAR', 'POV_MILDLY NORMAL') => ('DENGUE_LOW',) : 0.7143
RULES: ('POPD_DENSE', 'TEMPS_COLD', 'ALT_LOW') => ('POLS_VERY UNSTABLE',) : 0.7143
RULES: ('SSTA_COLD', 'POPD_LESS DENSE', 'ALT_LOW') => ('DENGUE_LOW',) : 0.8
RULES: ('NDVI_LESS GREEN', 'RAINFALL_MEDIUM', 'TEMPN_COLD') => ('DENGUE_LOW',) : 0.7273
RULES: ('RAINFALL_MEDIUM', 'POPD_DENSE', 'POV_POOR') => ('TDIST_DIRECT HIT',) : 0.7059
RULES: ('SSTA_NORMAL', 'POPD_HIGHLY DENSE', 'POV_NORMAL') => ('DENGUE_LOW',) : 0.7692
RULES: ('EVI_DENSEST', 'POPD_HIGHLY DENSE', 'TWIND_MODERATELY WEAK') => ('DENGUE_HIGH',) : 0.7647
RULES: ('TEMPN_NORMAL', 'TWIND_STRONG', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.7895
RULES: ('RAINFALL_MEDIUM', 'TEMPN_COLD', 'SOI_EL NINO') => ('DENGUE_LOW',) : 0.7273
RULES: ('SSTA_COLD', 'RAINFALL_LARGE', 'NDVI_GREENEST') => ('DENGUE_LOW',) : 0.8125
RULES: ('ALT_TALL', 'TEMPN_HOT', 'SSTA_COLD') => ('DENGUE_HIGH',) : 0.75
RULES: ('TEMPN_NORMAL', 'EVI_DENSER', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.7059
RULES: ('TWIND_MODERATELY STRONG', 'POV_NORMAL', 'TEMPS_WARM') => ('DENGUE_HIGH',) : 0.7333
RULES: ('SSTA_NORMAL', 'POLS_STABLE', 'SOI_LOW') => ('DENGUE_HIGH',) : 0.8889
RULES: ('SSTA_COLD', 'POLS_UNSTABLE', 'ALT_LOW') => ('DENGUE_LOW',) : 0.7143
RULES: ('POPD_HIGHLY DENSE', 'SOI_HIGH', 'TEMPS_COLD') => ('DENGUE_HIGH',) : 0.7692
RULES: ('NDVI_GREEN', 'TDIST_DIRECT HIT', 'TWIND_MODERATELY WEAK') => ('DENGUE_LOW',) : 0.7059
RULES: ('POLS_VERY STABLE', 'TEMPN_COLD', 'SOI_EL NINO') => ('DENGUE_LOW',) : 0.75
RULES: ('POV_MILDLY POOR', 'POPD_HIGHLY DENSE', 'RAINFALL_MEDIUM') => ('TDIST_FAR',) : 0.7273
RULES: ('NDVI_LESS GREEN', 'SOI_HIGH', 'RAINFALL_MEDIUM') => ('DENGUE_LOW',) : 1.0
RULES: ('EVI_LESS DENSE', 'TWIND_MODERATELY WEAK', 'POLS_VERY STABLE') => ('DENGUE_LOW',) : 0.7333
RULES: ('SOI_LOW', 'NDVI_GREENER', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.7273
RULES: ('TEMPS_NORMAL', 'RAINFALL_LARGE', 'SSTA_HOT') => ('DENGUE_HIGH',) : 0.7083
RULES: ('TEMPS_NORMAL', 'RAINFALL_MEDIUM', 'SSTA_HOT') => ('DENGUE_HIGH',) : 0.7143
RULES: ('TDIST_MIDDLING FAR', 'TWIND_WEAK', 'NDVI_GREENEST') => ('DENGUE_LOW',) : 0.9286
RULES: ('TEMPN_NORMAL', 'SSTA_COLD', 'TWIND_STRONG') => ('RAINFALL_SMALL',) : 0.7143
RULES: ('SSTA_COLD', 'EVI_DENSER', 'TWIND_STRONG') => ('DENGUE_HIGH',) : 0.7
RULES: ('POPD_LESS DENSE', 'ALT_HIGH', 'TEMPN_WARM') => ('DENGUE_HIGH',) : 0.7143
RULES: ('SSTA_NORMAL', 'NDVI_LESS GREEN', 'RAINFALL_LARGE') => ('DENGUE_LOW',) : 0.75
RULES: ('SOI_HIGH', 'TEMPS_COLD', 'TEMPN_WARM') => ('DENGUE_HIGH',) : 0.7692
RULES: ('TEMPS_WARM', 'POLS_VERY STABLE', 'SOI_EL NINO') => ('DENGUE_LOW',) : 0.7333
RULES: ('ALT_TALL', 'RAINFALL_MEDIUM', 'EVI_LESS DENSE') => ('TDIST_FAR',) : 0.7273
RULES: ('TEMPN_HOT', 'ALT_HIGH', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.7083
RULES: ('EVI_DENSEST', 'TEMPS_WARM', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.75
RULES: ('POPD_LESS DENSE', 'ALT_HIGH', 'SOI_LA NINA') => ('TDIST_FAR',) : 0.7273
RULES: ('RAINFALL_MEDIUM', 'EVI_LESS DENSE', 'TDIST_DIRECT HIT') => ('DENGUE_LOW',) : 0.7059
RULES: ('POLS_STABLE', 'NDVI_GREENER', 'EVI_DENSE') => ('TEMPS_NORMAL',) : 0.7273
RULES: ('POV_NORMAL', 'NDVI_GREENEST', 'SSTA_WARM') => ('DENGUE_HIGH',) : 0.8
RULES: ('TEMPS_HOT', 'RAINFALL_SMALL', 'SOI_EL NINO') => ('POV_NORMAL',) : 0.7143
RULES: ('TEMPN_HOT', 'POPD_LOWLY DENSE', 'TDIST_NEAR') => ('DENGUE_HIGH',) : 0.8889
RULES: ('ALT_HIGH', 'SOI_LA NINA', 'TEMPN_COLD') => ('DENGUE_LOW',) : 0.7647
RULES: ('TDIST_MIDDLING FAR', 'TEMPS_HOT', 'POPD_LOWLY DENSE') => ('DENGUE_LOW',) : 0.7059
RULES: ('EVI_DENSER', 'POV_MILDLY POOR', 'TWIND_WEAK') => ('DENGUE_HIGH',) : 0.8
RULES: ('TEMPN_HOT', 'POLS_VERY UNSTABLE', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.7105
RULES: ('POLS_UNSTABLE', 'TWIND_MODERATELY STRONG', 'ALT_NORMAL') => ('DENGUE_LOW',) : 0.75
RULES: ('TEMPS_NORMAL', 'POPD_LOWLY DENSE', 'POV_MILDLY NORMAL') => ('DENGUE_LOW',) : 0.7143
RULES: ('TEMPN_WARM', 'ALT_HIGH', 'TDIST_NEAR') => ('DENGUE_LOW',) : 0.8182
RULES: ('POV_MILDLY POOR', 'TWIND_MODERATELY STRONG', 'TDIST_DIRECT HIT') => ('POPD_LOWLY DENSE',) : 0.7273
RULES: ('TEMPN_HOT', 'TEMPS_COLD', 'TDIST_MIDDLING FAR') => ('DENGUE_LOW',) : 0.7333
RULES: ('TWIND_WEAK', 'EVI_DENSE', 'TEMPN_COLD') => ('DENGUE_LOW',) : 0.75
RULES: ('NDVI_LESS GREEN', 'TWIND_STRONG', 'SSTA_WARM') => ('DENGUE_HIGH',) : 0.7222
RULES: ('NDVI_LESS GREEN', 'POLS_UNSTABLE', 'POPD_LOWLY DENSE') => ('DENGUE_HIGH',) : 0.7692
RULES: ('NDVI_LESS GREEN', 'SOI_HIGH', 'ALT_LOW') => ('DENGUE_LOW',) : 0.7333
RULES: ('SSTA_NORMAL', 'POLS_STABLE', 'EVI_LESS DENSE') => ('DENGUE_LOW',) : 0.7333
RULES: ('SSTA_NORMAL', 'POV_MILDLY POOR', 'SOI_LA NINA') => ('DENGUE_LOW',) : 0.7273
RULES: ('RAINFALL_MEDIUM', 'POV_POOR', 'ALT_HIGH') => ('DENGUE_HIGH',) : 0.8235
RULES: ('NDVI_GREEN', 'TWIND_MODERATELY WEAK', 'ALT_LOW') => ('DENGUE_LOW',) : 0.7
RULES: ('POPD_LESS DENSE', 'NDVI_GREENER', 'SOI_EL NINO') => ('DENGUE_HIGH',) : 0.8182
RULES: ('NDVI_LESS GREEN', 'SOI_LA NINA', 'TDIST_NEAR') => ('DENGUE_HIGH',) : 0.8182
RULES: ('EVI_DENSE', 'TDIST_FAR', 'TEMPN_COLD') => ('DENGUE_LOW',) : 0.8125
RULES: ('ALT_TALL', 'TDIST_MIDDLING FAR', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.7273
RULES: ('POLS_STABLE', 'SOI_LA NINA', 'POV_MILDLY NORMAL') => ('DENGUE_LOW',) : 0.8
RULES: ('TWIND_MODERATELY WEAK', 'SSTA_WARM', 'TEMPS_WARM') => ('DENGUE_LOW',) : 0.8889
RULES: ('TDIST_MIDDLING FAR', 'TWIND_MODERATELY WEAK', 'NDVI_LESS GREEN') => ('DENGUE_LOW',) : 0.7273
RULES: ('POLS_VERY UNSTABLE', 'TEMPN_HOT', 'NDVI_GREENER') => ('DENGUE_LOW',) : 0.7143
RULES: ('TEMPS_HOT', 'EVI_LESS DENSE', 'SOI_LA NINA') => ('DENGUE_HIGH',) : 0.7222
RULES: ('SSTA_COLD', 'POLS_UNSTABLE', 'RAINFALL_LARGE') => ('DENGUE_LOW',) : 0.7857
RULES: ('NDVI_GREEN', 'POLS_UNSTABLE', 'POV_MILDLY NORMAL') => ('DENGUE_HIGH',) : 0.7143
RULES: ('EVI_DENSE', 'POPD_LOWLY DENSE', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.8235
RULES: ('TWIND_STRONG', 'RAINFALL_SMALL', 'POLS_VERY STABLE') => ('DENGUE_HIGH',) : 0.8
RULES: ('ALT_TALL', 'POV_POOR', 'TEMPN_WARM') => ('DENGUE_LOW',) : 0.75
RULES: ('POPD_HIGHLY DENSE', 'POLS_UNSTABLE', 'ALT_NORMAL') => ('DENGUE_LOW',) : 0.75
RULES: ('SSTA_NORMAL', 'RAINFALL_LARGE', 'ALT_LOW') => ('DENGUE_LOW',) : 0.7273
RULES: ('NDVI_LESS GREEN', 'POV_NORMAL', 'TDIST_NEAR') => ('DENGUE_HIGH',) : 0.8333
RULES: ('POPD_DENSE', 'SOI_LOW', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.8182
RULES: ('NDVI_LESS GREEN', 'RAINFALL_SMALL', 'POLS_VERY STABLE') => ('DENGUE_HIGH',) : 0.8
RULES: ('SSTA_COLD', 'POLS_STABLE', 'TWIND_WEAK') => ('DENGUE_LOW',) : 0.7059
RULES: ('ALT_TALL', 'SOI_HIGH', 'EVI_LESS DENSE') => ('DENGUE_LOW',) : 0.75
RULES: ('TEMPN_NORMAL', 'POPD_HIGHLY DENSE', 'TWIND_STRONG') => ('DENGUE_HIGH',) : 0.7692
RULES: ('POPD_HIGHLY DENSE', 'RAINFALL_LARGE', 'TWIND_WEAK') => ('DENGUE_LOW',) : 0.8182
RULES: ('TDIST_MIDDLING FAR', 'POV_MILDLY POOR', 'TWIND_WEAK') => ('DENGUE_LOW',) : 0.7143
RULES: ('SSTA_NORMAL', 'POPD_LESS DENSE', 'EVI_DENSE') => ('POLS_VERY STABLE',) : 0.8
RULES: ('EVI_DENSER', 'RAINFALL_LARGE', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.8462
RULES: ('EVI_DENSER', 'SOI_LA NINA', 'POLS_VERY STABLE') => ('DENGUE_HIGH',) : 0.7273
RULES: ('POV_POOR', 'RAINFALL_VERY LARGE', 'SOI_LOW') => ('DENGUE_HIGH',) : 0.7917
RULES: ('NDVI_LESS GREEN', 'POPD_DENSE', 'POV_MILDLY NORMAL') => ('POLS_VERY UNSTABLE',) : 0.7143
RULES: ('ALT_TALL', 'DENGUE_LOW', 'SOI_LA NINA') => ('POV_POOR',) : 0.8
RULES: ('TEMPS_NORMAL', 'ALT_HIGH', 'EVI_DENSE') => ('SSTA_HOT',) : 0.7273
RULES: ('ALT_LOW', 'NDVI_GREENEST', 'SOI_EL NINO') => ('DENGUE_LOW',) : 0.75
RULES: ('POV_NORMAL', 'SSTA_WARM', 'SOI_EL NINO') => ('DENGUE_HIGH',) : 0.8
RULES: ('SSTA_NORMAL', 'POLS_VERY UNSTABLE', 'EVI_DENSER') => ('DENGUE_HIGH',) : 0.7273
RULES: ('POPD_DENSE', 'NDVI_GREENER', 'TEMPN_WARM') => ('POV_POOR',) : 1.0
RULES: ('TEMPN_NORMAL', 'POLS_STABLE', 'EVI_LESS DENSE') => ('DENGUE_LOW',) : 0.9
RULES: ('EVI_DENSER', 'RAINFALL_MEDIUM', 'TWIND_MODERATELY WEAK') => ('DENGUE_LOW',) : 0.8182
RULES: ('POLS_VERY UNSTABLE', 'NDVI_GREENER', 'TDIST_FAR') => ('SSTA_COLD',) : 0.7143
RULES: ('TWIND_STRONG', 'POV_NORMAL', 'POPD_LOWLY DENSE') => ('DENGUE_HIGH',) : 0.75
RULES: ('NDVI_GREENER', 'TWIND_STRONG', 'ALT_NORMAL') => ('DENGUE_HIGH',) : 0.7391
RULES: ('POLS_VERY UNSTABLE', 'ALT_HIGH', 'TWIND_MODERATELY WEAK') => ('TDIST_FAR',) : 0.7273
RULES: ('ALT_TALL', 'POLS_VERY UNSTABLE', 'TEMPN_NORMAL') => ('DENGUE_HIGH',) : 0.7222
RULES: ('SOI_LOW', 'NDVI_GREENEST', 'TEMPN_COLD') => ('DENGUE_HIGH',) : 0.75
RULES: ('POPD_LOWLY DENSE', 'TWIND_WEAK', 'ALT_LOW') => ('DENGUE_HIGH',) : 0.72
RULES: ('POPD_DENSE', 'SOI_HIGH', 'ALT_NORMAL') => ('POLS_VERY UNSTABLE',) : 0.75
RULES: ('NDVI_LESS GREEN', 'POLS_UNSTABLE', 'SOI_LOW') => ('DENGUE_HIGH',) : 0.8
RULES: ('POPD_HIGHLY DENSE', 'EVI_LESS DENSE', 'TWIND_MODERATELY WEAK') => ('DENGUE_LOW',) : 0.7222
RULES: ('POLS_VERY UNSTABLE', 'TEMPS_WARM', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.7273
RULES: ('TEMPS_COLD', 'POPD_LOWLY DENSE', 'NDVI_GREENEST') => ('DENGUE_HIGH',) : 0.7083
RULES: ('POPD_DENSE', 'TEMPS_HOT', 'POV_NORMAL') => ('RAINFALL_SMALL',) : 0.7143
RULES: ('TWIND_STRONG', 'SOI_HIGH', 'SSTA_HOT') => ('DENGUE_HIGH',) : 0.7059
RULES: ('EVI_DENSEST', 'POLS_UNSTABLE', 'SSTA_WARM') => ('TDIST_DIRECT HIT',) : 0.8182
RULES: ('POLS_VERY STABLE', 'TDIST_NEAR', 'SSTA_HOT') => ('POPD_HIGHLY DENSE',) : 0.7143
RULES: ('TDIST_MIDDLING FAR', 'POPD_LESS DENSE', 'ALT_NORMAL') => ('DENGUE_HIGH',) : 0.8182
RULES: ('POPD_DENSE', 'TEMPS_WARM', 'TEMPN_COLD') => ('DENGUE_LOW',) : 0.7273
RULES: ('SSTA_HOT', 'RAINFALL_SMALL', 'SOI_EL NINO') => ('DENGUE_LOW',) : 0.7
RULES: ('POLS_VERY STABLE', 'NDVI_GREENEST', 'SOI_EL NINO') => ('DENGUE_LOW',) : 0.7857
RULES: ('POPD_HIGHLY DENSE', 'TWIND_STRONG', 'SOI_LOW') => ('DENGUE_HIGH',) : 0.7619
RULES: ('POPD_HIGHLY DENSE', 'TWIND_STRONG', 'RAINFALL_SMALL') => ('DENGUE_HIGH',) : 0.7
RULES: ('POPD_LESS DENSE', 'TWIND_WEAK', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.7059
RULES: ('TDIST_MIDDLING FAR', 'TEMPS_COLD', 'TWIND_WEAK') => ('DENGUE_LOW',) : 0.7333
RULES: ('POLS_UNSTABLE', 'POV_POOR', 'TWIND_WEAK') => ('TDIST_DIRECT HIT',) : 0.7727
RULES: ('POV_MILDLY POOR', 'TEMPN_HOT', 'TDIST_DIRECT HIT') => ('DENGUE_LOW',) : 0.7692
RULES: ('POPD_LESS DENSE', 'NDVI_GREENEST', 'TEMPN_COLD') => ('DENGUE_LOW',) : 0.7143
RULES: ('POV_POOR', 'TEMPS_WARM', 'ALT_LOW') => ('DENGUE_HIGH',) : 0.7333
RULES: ('TWIND_STRONG', 'EVI_DENSE', 'TEMPN_COLD') => ('DENGUE_LOW',) : 0.75
RULES: ('TEMPS_COLD', 'POV_POOR', 'NDVI_GREENER') => ('DENGUE_LOW',) : 0.9
RULES: ('SOI_HIGH', 'TWIND_MODERATELY STRONG', 'ALT_NORMAL') => ('DENGUE_LOW',) : 0.75
RULES: ('POLS_STABLE', 'TDIST_DIRECT HIT', 'POPD_HIGHLY DENSE') => ('DENGUE_LOW',) : 0.7273
RULES: ('POPD_DENSE', 'EVI_LESS DENSE', 'POV_MILDLY NORMAL') => ('DENGUE_LOW',) : 0.8
RULES: ('EVI_DENSEST', 'POPD_LESS DENSE', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.7222
RULES: ('POPD_DENSE', 'RAINFALL_VERY LARGE', 'SSTA_HOT') => ('TWIND_WEAK',) : 0.7273
RULES: ('SSTA_NORMAL', 'POV_POOR', 'SOI_LOW') => ('DENGUE_HIGH',) : 0.7857
RULES: ('SSTA_NORMAL', 'TEMPN_WARM', 'SOI_EL NINO') => ('DENGUE_HIGH',) : 0.7647
RULES: ('POLS_VERY UNSTABLE', 'POPD_LOWLY DENSE', 'TWIND_WEAK') => ('DENGUE_HIGH',) : 0.7222
RULES: ('EVI_DENSEST', 'TWIND_MODERATELY STRONG', 'POPD_LOWLY DENSE') => ('DENGUE_LOW',) : 0.8333
RULES: ('POLS_STABLE', 'SOI_HIGH', 'RAINFALL_VERY LARGE') => ('DENGUE_LOW',) : 0.7273
RULES: ('SSTA_COLD', 'TDIST_NEAR', 'ALT_LOW') => ('DENGUE_LOW',) : 0.7143
RULES: ('TEMPS_COLD', 'RAINFALL_LARGE', 'NDVI_GREENEST') => ('DENGUE_LOW',) : 0.8462
RULES: ('TEMPN_NORMAL', 'ALT_TALL', 'RAINFALL_VERY LARGE') => ('DENGUE_HIGH',) : 0.9091
RULES: ('POLS_VERY UNSTABLE', 'TEMPS_COLD', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.7857
RULES: ('POPD_DENSE', 'RAINFALL_VERY LARGE', 'SOI_EL NINO') => ('TWIND_WEAK',) : 0.75
RULES: ('TDIST_MIDDLING FAR', 'SOI_LA NINA', 'ALT_LOW') => ('DENGUE_LOW',) : 0.75
RULES: ('TEMPN_HOT', 'SOI_LA NINA', 'TDIST_NEAR') => ('DENGUE_HIGH',) : 0.75
RULES: ('POPD_LOWLY DENSE', 'TEMPS_WARM', 'NDVI_GREENEST') => ('DENGUE_HIGH',) : 0.7647
RULES: ('TWIND_STRONG', 'POV_NORMAL', 'SSTA_WARM') => ('DENGUE_HIGH',) : 0.7143
RULES: ('EVI_LESS DENSE', 'NDVI_GREENEST', 'TEMPN_COLD') => ('DENGUE_LOW',) : 0.7273
RULES: ('RAINFALL_MEDIUM', 'POLS_UNSTABLE', 'SSTA_HOT') => ('NDVI_GREEN',) : 0.7333
RULES: ('TDIST_MIDDLING FAR', 'ALT_NORMAL', 'SOI_EL NINO') => ('DENGUE_HIGH',) : 0.7333
RULES: ('NDVI_LESS GREEN', 'TEMPS_WARM', 'RAINFALL_SMALL') => ('ALT_NORMAL',) : 0.7143
RULES: ('SOI_LOW', 'TWIND_MODERATELY STRONG', 'POV_MILDLY NORMAL') => ('DENGUE_LOW',) : 0.8182
RULES: ('TDIST_DIRECT HIT', 'SOI_HIGH', 'SSTA_HOT') => ('DENGUE_HIGH',) : 0.7778
RULES: ('RAINFALL_SMALL', 'TEMPN_COLD', 'POV_MILDLY NORMAL') => ('DENGUE_LOW',) : 0.7273
RULES: ('NDVI_LESS GREEN', 'POPD_DENSE', 'SOI_HIGH') => ('DENGUE_LOW',) : 0.7692
RULES: ('POPD_HIGHLY DENSE', 'POLS_UNSTABLE', 'RAINFALL_LARGE') => ('DENGUE_LOW',) : 0.8889
RULES: ('ALT_TALL', 'EVI_DENSER', 'TEMPN_NORMAL') => ('POLS_VERY UNSTABLE',) : 0.8
RULES: ('TEMPS_HOT', 'POV_POOR', 'NDVI_GREENEST') => ('DENGUE_LOW',) : 0.7222
RULES: ('TEMPS_NORMAL', 'NDVI_GREEN', 'TWIND_MODERATELY STRONG') => ('TDIST_FAR',) : 0.7273
RULES: ('POV_POOR', 'RAINFALL_VERY LARGE', 'SOI_EL NINO') => ('DENGUE_LOW',) : 0.7037
RULES: ('POPD_HIGHLY DENSE', 'EVI_LESS DENSE', 'RAINFALL_LARGE') => ('DENGUE_LOW',) : 0.8
RULES: ('TDIST_DIRECT HIT', 'NDVI_GREENER', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.7143
RULES: ('NDVI_LESS GREEN', 'TWIND_STRONG', 'POLS_VERY STABLE') => ('DENGUE_HIGH',) : 0.8235
RULES: ('RAINFALL_MEDIUM', 'POV_POOR', 'TEMPS_WARM') => ('DENGUE_HIGH',) : 0.7059
RULES: ('RAINFALL_MEDIUM', 'POPD_DENSE', 'TEMPS_COLD') => ('DENGUE_LOW',) : 0.7333
RULES: ('POV_NORMAL', 'TWIND_MODERATELY WEAK', 'POPD_LOWLY DENSE') => ('DENGUE_HIGH',) : 0.75
